Education,Marital_Status,Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Response,Age,Customer_Tenure,Education_ord,Marital_Status_Simple,Total_Spend,Total_Campaign_Accepted,Total_Children,Has_Partner,Family_Size,Total_Purchases,Spend_per_Purchase,Income_to_Spend_Ratio,Digital_Engagement,Store_vs_Web,Spending_Diversity,Days_per_Purchase,Campaign_Response_Rate,Cluster,Segment_Name,Primary_Channel,Offer_Type,Contact_Frequency
Graduation,Married,19986.0,1,0,74,3,6,5,0,2,6,1,0,0,3,7,0,0,0,0,0,0,41,4431,3,Partner,22,0,1,1,3,4,4.4,0.001100715465052284,7,3.0,5,886.2,0.0,1,Digital Mid-Value,"App Notifications, Email",Cross-sell & Product Bundles,Bi-weekly
Graduation,Widow,27421.0,0,0,14,43,12,96,78,40,55,3,4,1,6,7,0,0,0,0,0,0,72,4768,3,Single,324,0,0,0,1,14,21.6,0.011815330756327036,11,1.2,6,317.8666666666667,0.0,1,Digital Mid-Value,"App Notifications, Email",Cross-sell & Product Bundles,Bi-weekly
2n Cycle,Married,35688.0,2,1,94,73,3,90,12,1,32,7,4,1,4,8,0,0,0,0,0,0,53,4880,2,Partner,211,0,3,1,5,16,12.411764705882353,0.005912185827565916,12,0.8,6,287.05882352941177,0.0,3,Traditional Price-Sensitive,"SMS, In-store Signage",Clear Price Discounts,Event-based (seasonal)
Master,Single,36143.0,1,0,33,12,0,1,0,0,6,1,0,1,2,3,0,0,0,0,0,0,45,4295,4,Single,19,0,1,0,2,4,3.8,0.0005256750774679062,3,2.0,3,859.0,0.0,1,Digital Mid-Value,"App Notifications, Email",Cross-sell & Product Bundles,Bi-weekly
Graduation,Single,10245.0,1,0,32,4,7,7,6,4,13,3,1,2,2,5,0,0,0,0,0,0,55,4614,3,Single,41,0,1,0,2,8,4.555555555555555,0.004001561585008784,6,1.0,6,512.6666666666666,0.0,1,Digital Mid-Value,"App Notifications, Email",Cross-sell & Product Bundles,Bi-weekly
Master,Together,43795.0,0,1,11,314,11,53,4,3,107,3,7,3,4,7,0,1,0,0,0,1,58,4460,4,Partner,492,2,1,1,3,17,27.333333333333332,0.011233902639510457,14,0.5,6,247.77777777777777,0.3333333333333333,2,Premium High-Value,"Personalized Email, Premium Catalog",Exclusive Products & Loyalty Rewards,Monthly (premium)
Graduation,Together,63381.0,0,1,78,571,50,142,33,50,159,4,4,5,13,2,0,0,0,0,0,0,66,4836,3,Partner,1005,0,1,1,3,26,37.22222222222222,0.015856236786469344,6,2.6,6,179.11111111111111,0.0,2,Premium High-Value,"Personalized Email, Premium Catalog",Exclusive Products & Loyalty Rewards,Monthly (premium)
Graduation,Together,38823.0,0,1,56,70,0,11,2,8,23,1,2,1,3,6,0,0,0,0,0,0,77,4872,3,Partner,114,0,1,1,3,7,14.25,0.0029363280445085516,8,1.0,5,609.0,0.0,3,Traditional Price-Sensitive,"SMS, In-store Signage",Clear Price Discounts,Event-based (seasonal)
PhD,Divorced,83664.0,1,1,57,866,21,151,28,21,86,3,2,2,12,5,0,0,0,0,0,0,58,4621,5,Single,1173,0,2,0,3,19,58.65,0.014020199605569833,7,4.0,6,231.05,0.0,2,Premium High-Value,"Personalized Email, Premium Catalog",Exclusive Products & Loyalty Rewards,Monthly (premium)
Graduation,Together,90300.0,0,0,7,594,134,786,33,134,57,0,5,6,8,1,0,0,1,0,0,0,47,4381,3,Partner,1738,1,0,1,2,19,86.9,0.019246741453583016,6,1.3333333333333333,6,219.05,0.16666666666666666,0,Budget-Conscious Educated,"Email, Newsletter",Discount & Value Bundles,Monthly
Master,Together,62499.0,1,0,0,140,4,61,0,13,4,2,3,1,6,4,0,0,0,0,0,0,47,4406,4,Partner,222,0,1,1,3,12,17.076923076923077,0.003552,7,1.5,5,338.9230769230769,0.0,1,Digital Mid-Value,"App Notifications, Email",Cross-sell & Product Bundles,Bi-weekly
Graduation,Single,74293.0,0,0,66,375,152,335,93,91,81,1,5,4,6,2,0,0,0,0,0,0,33,4260,3,Single,1127,0,0,0,1,16,66.29411764705883,0.015169461867714755,7,1.0,6,250.58823529411765,0.0,0,Budget-Conscious Educated,"Email, Newsletter",Discount & Value Bundles,Monthly
PhD,Married,51012.0,0,0,86,102,9,63,2,9,24,1,4,1,4,6,0,0,0,0,0,0,80,4641,5,Partner,209,0,0,1,2,10,19.0,0.004096994883657107,10,0.8,6,421.90909090909093,0.0,3,Traditional Price-Sensitive,"SMS, In-store Signage",Clear Price Discounts,Event-based (seasonal)
Master,Married,70777.0,0,1,80,554,35,113,0,7,78,3,5,3,12,3,0,0,0,0,0,0,58,4328,4,Partner,787,0,1,1,3,23,32.791666666666664,0.011119274350786967,8,2.0,5,180.33333333333334,0.0,2,Premium High-Value,"Personalized Email, Premium Catalog",Exclusive Products & Loyalty Rewards,Monthly (premium)
PhD,Together,68682.0,0,0,56,919,0,505,99,30,45,1,4,9,10,2,0,0,0,0,0,0,35,4470,5,Partner,1598,0,0,1,2,24,63.92,0.02326631044072041,6,2.0,5,178.8,0.0,0,Budget-Conscious Educated,"Email, Newsletter",Discount & Value Bundles,Monthly
Graduation,Married,43824.0,1,1,18,96,1,42,12,3,32,4,3,1,4,8,0,0,0,0,0,0,55,4856,3,Partner,186,0,2,1,4,12,14.307692307692308,0.004244152880775813,11,1.0,6,373.53846153846155,0.0,3,Traditional Price-Sensitive,"SMS, In-store Signage",Clear Price Discounts,Event-based (seasonal)
Graduation,Together,15345.0,1,0,51,5,2,16,3,2,19,2,1,1,2,8,0,0,0,0,0,1,42,4871,3,Partner,47,1,1,1,3,6,6.714285714285714,0.003062687345236544,9,1.0,6,695.8571428571429,0.16666666666666666,1,Digital Mid-Value,"App Notifications, Email",Cross-sell & Product Bundles,Bi-weekly
Graduation,Single,23442.0,1,0,71,2,0,6,8,6,5,1,1,0,3,7,0,0,0,0,0,0,39,4756,3,Single,27,0,1,0,2,5,4.5,0.0011517297274239646,8,1.5,5,792.6666666666666,0.0,1,Digital Mid-Value,"App Notifications, Email",Cross-sell & Product Bundles,Bi-weekly
2n Cycle,Together,14515.0,1,0,71,6,4,9,6,36,35,4,2,2,3,7,0,0,0,0,0,1,46,4801,2,Partner,96,1,1,1,3,11,8.0,0.006613392119041058,9,1.0,6,400.0833333333333,0.16666666666666666,1,Digital Mid-Value,"App Notifications, Email",Cross-sell & Product Bundles,Bi-weekly
2n Cycle,Divorced,31395.0,1,1,80,23,1,25,0,8,7,4,2,1,3,6,0,0,0,0,0,0,70,4667,2,Single,64,0,2,0,3,10,5.818181818181818,0.002038476239011339,8,1.0,5,424.27272727272725,0.0,3,Traditional Price-Sensitive,"SMS, In-store Signage",Clear Price Discounts,Event-based (seasonal)
Graduation,Together,75276.0,0,0,2,610,105,125,137,42,21,1,9,4,9,5,0,0,0,0,0,0,61,4844,3,Partner,1040,0,0,1,2,23,43.333333333333336,0.01381564089961077,14,0.9,6,201.83333333333334,0.0,2,Premium High-Value,"Personalized Email, Premium Catalog",Exclusive Products & Loyalty Rewards,Monthly (premium)
Graduation,Single,42373.0,1,1,83,67,5,61,3,8,19,5,2,1,5,5,0,0,0,0,0,0,52,4522,3,Single,163,0,2,0,3,13,11.642857142857142,0.003846698447160995,7,1.6666666666666667,6,323.0,0.0,3,Traditional Price-Sensitive,"SMS, In-store Signage",Clear Price Discounts,Event-based (seasonal)
Graduation,Together,30507.0,0,0,29,65,36,74,38,20,110,1,5,1,4,7,0,0,0,0,0,0,66,4679,3,Partner,343,0,0,1,2,11,28.583333333333332,0.011242952668152615,12,0.6666666666666666,6,389.9166666666667,0.0,1,Digital Mid-Value,"App Notifications, Email",Cross-sell & Product Bundles,Bi-weekly
PhD,Single,55521.0,1,2,11,416,0,26,0,0,4,9,6,3,6,7,0,1,0,0,0,1,71,4454,5,Single,446,2,3,0,4,24,17.84,0.008032851842512878,13,0.8571428571428571,3,178.16,0.3333333333333333,2,Premium High-Value,"Personalized Email, Premium Catalog",Exclusive Products & Loyalty Rewards,Monthly (premium)
Graduation,Married,48006.0,1,1,55,23,0,11,3,2,2,1,1,0,3,6,0,0,0,0,0,0,61,4224,3,Partner,41,0,2,1,4,5,6.833333333333333,0.0008540421188576666,7,1.5,5,704.0,0.0,3,Traditional Price-Sensitive,"SMS, In-store Signage",Clear Price Discounts,Event-based (seasonal)
PhD,Single,27213.0,1,0,19,19,3,26,10,9,3,3,2,0,4,8,0,0,0,0,0,1,54,4872,5,Single,70,1,1,0,2,9,7.0,0.0025722054824722567,10,1.3333333333333333,6,487.2,0.16666666666666666,1,Digital Mid-Value,"App Notifications, Email",Cross-sell & Product Bundles,Bi-weekly
PhD,Divorced,65808.0,1,1,1,155,7,80,13,7,10,3,5,1,5,6,0,0,0,0,0,0,55,4234,5,Single,272,0,2,0,3,14,18.133333333333333,0.004133173274172225,11,0.8333333333333334,6,282.26666666666665,0.0,3,Traditional Price-Sensitive,"SMS, In-store Signage",Clear Price Discounts,Event-based (seasonal)
PhD,Together,30351.0,1,0,19,14,0,24,3,3,2,1,3,0,2,9,0,0,0,0,0,0,52,4592,5,Partner,46,0,1,1,3,6,6.571428571428571,0.0015155508697944123,12,0.5,5,656.0,0.0,1,Digital Mid-Value,"App Notifications, Email",Cross-sell & Product Bundles,Bi-weekly
Graduation,Married,50437.0,0,2,28,370,9,92,6,9,4,3,7,1,8,7,0,0,0,0,0,0,63,4824,3,Partner,490,0,2,1,4,19,24.5,0.009714897497918236,14,1.0,6,241.2,0.0,2,Premium High-Value,"Personalized Email, Premium Catalog",Exclusive Products & Loyalty Rewards,Monthly (premium)
2n Cycle,Single,23616.0,1,0,76,4,22,11,3,7,32,2,3,0,3,8,0,0,0,0,0,1,44,4793,2,Single,79,1,1,0,2,8,8.777777777777779,0.0033450480586018545,11,0.75,6,532.5555555555555,0.16666666666666666,1,Digital Mid-Value,"App Notifications, Email",Cross-sell & Product Bundles,Bi-weekly
Graduation,Married,53858.0,0,1,50,407,53,221,58,150,26,4,4,3,6,4,0,0,0,0,0,0,50,4801,3,Partner,915,0,1,1,3,17,50.833333333333336,0.016988804099593382,8,1.2,6,266.72222222222223,0.0,2,Premium High-Value,"Personalized Email, Premium Catalog",Exclusive Products & Loyalty Rewards,Monthly (premium)
PhD,Married,66465.0,0,1,1,1200,0,204,38,29,14,3,11,9,12,6,0,0,0,1,0,0,71,4660,5,Partner,1485,1,1,1,3,35,41.25,0.022342250173020793,17,1.0,5,129.44444444444446,0.16666666666666666,2,Premium High-Value,"Personalized Email, Premium Catalog",Exclusive Products & Loyalty Rewards,Monthly (premium)
Graduation,Single,46923.0,1,0,90,85,44,54,102,78,6,3,5,1,7,7,0,0,0,0,0,0,39,4880,3,Single,369,0,1,0,2,16,21.705882352941178,0.007863779728923366,12,1.1666666666666667,6,287.05882352941177,0.0,1,Digital Mid-Value,"App Notifications, Email",Cross-sell & Product Bundles,Bi-weekly
Graduation,Together,75072.0,0,1,83,583,34,309,0,22,125,2,5,4,8,3,0,0,0,0,0,0,64,4726,3,Partner,1073,0,1,1,3,19,53.65,0.01429275505174963,8,1.3333333333333333,5,236.3,0.0,2,Premium High-Value,"Personalized Email, Premium Catalog",Exclusive Products & Loyalty Rewards,Monthly (premium)
PhD,Married,75865.0,0,0,73,483,0,591,156,0,12,1,3,5,10,1,0,0,0,0,0,0,83,4294,5,Partner,1242,0,0,1,2,19,62.1,0.016370969867925026,4,2.5,4,214.7,0.0,0,Budget-Conscious Educated,"Email, Newsletter",Discount & Value Bundles,Monthly
2n Cycle,Together,19789.0,1,0,24,2,5,9,28,6,28,3,2,1,3,5,1,0,0,0,0,0,51,4425,2,Partner,78,1,1,1,3,9,7.8,0.0039413845376452756,7,1.0,6,442.5,0.16666666666666666,1,Digital Mid-Value,"App Notifications, Email",Cross-sell & Product Bundles,Bi-weekly
Graduation,Together,80134.0,0,0,11,966,26,282,52,26,26,1,2,7,11,5,0,1,1,1,1,0,32,4339,3,Partner,1378,4,0,1,2,21,62.63636363636363,0.017195981780744992,7,3.6666666666666665,6,197.22727272727272,0.6666666666666666,0,Budget-Conscious Educated,"Email, Newsletter",Discount & Value Bundles,Monthly
Graduation,Single,91065.0,0,0,33,822,114,108,179,137,114,1,7,9,9,3,0,0,1,1,0,1,45,4696,3,Single,1474,3,0,0,1,26,54.592592592592595,0.01618606285551139,10,1.125,6,173.92592592592592,0.5,0,Budget-Conscious Educated,"Email, Newsletter",Discount & Value Bundles,Monthly
Master,Married,49505.0,1,1,4,604,0,100,19,0,28,9,10,2,8,8,0,0,0,0,0,0,55,4685,4,Partner,751,0,2,1,4,29,25.033333333333335,0.01516987839857795,18,0.7272727272727273,4,156.16666666666666,0.0,2,Premium High-Value,"Personalized Email, Premium Catalog",Exclusive Products & Loyalty Rewards,Monthly (premium)
PhD,Married,37401.0,1,0,14,19,3,19,3,1,3,2,2,0,3,7,0,0,0,0,0,0,53,4258,5,Partner,48,0,1,1,3,7,6.0,0.0012833538313459173,9,1.0,6,532.25,0.0,1,Digital Mid-Value,"App Notifications, Email",Cross-sell & Product Bundles,Bi-weekly
Graduation,Married,30096.0,1,0,30,5,3,11,12,5,9,1,2,0,3,6,0,0,0,0,0,0,43,4242,3,Partner,45,0,1,1,3,6,6.428571428571429,0.001495165631126026,8,1.0,6,606.0,0.0,1,Digital Mid-Value,"App Notifications, Email",Cross-sell & Product Bundles,Bi-weekly
Master,Together,18492.0,1,0,75,2,2,2,2,1,1,1,1,0,2,8,0,0,0,0,0,0,44,4228,4,Partner,10,0,1,1,3,4,2.0,0.0005407451468123073,9,1.0,6,845.6,0.0,1,Digital Mid-Value,"App Notifications, Email",Cross-sell & Product Bundles,Bi-weekly
Master,Married,82584.0,0,0,26,1076,68,103,29,91,68,1,3,4,8,1,0,1,1,0,0,1,52,4594,4,Partner,1435,3,0,1,2,16,84.41176470588235,0.01737603681055882,4,2.0,6,270.2352941176471,0.5,0,Budget-Conscious Educated,"Email, Newsletter",Discount & Value Bundles,Monthly
PhD,Married,93027.0,0,0,77,1285,42,716,55,0,21,0,7,10,5,2,0,0,1,0,0,0,85,4646,5,Partner,2119,1,0,1,2,22,92.1304347826087,0.02277808831749581,9,0.625,5,202.0,0.16666666666666666,0,Budget-Conscious Educated,"Email, Newsletter",Discount & Value Bundles,Monthly
Graduation,Married,48686.0,1,2,8,10,0,7,2,0,1,1,1,0,2,8,0,0,0,0,0,0,73,4411,3,Partner,20,0,3,1,5,4,4.0,0.00041078727381025737,9,1.0,4,882.2,0.0,3,Traditional Price-Sensitive,"SMS, In-store Signage",Clear Price Discounts,Event-based (seasonal)
Graduation,Married,92910.0,0,0,42,551,137,792,179,103,33,1,6,7,13,1,0,1,1,1,0,0,40,4270,3,Partner,1795,3,0,1,2,27,64.10714285714286,0.019319563883716674,7,1.8571428571428572,6,152.5,0.5,0,Budget-Conscious Educated,"Email, Newsletter",Discount & Value Bundles,Monthly
Graduation,Married,75433.0,1,0,28,800,0,297,0,34,57,2,2,5,10,6,0,1,0,1,0,0,37,4289,3,Partner,1188,2,1,1,3,19,59.4,0.015748866558846143,8,3.3333333333333335,4,214.45,0.3333333333333333,0,Budget-Conscious Educated,"Email, Newsletter",Discount & Value Bundles,Monthly
2n Cycle,Together,10404.0,1,0,52,2,2,11,10,6,12,2,1,0,4,5,0,0,0,0,0,0,37,4260,2,Partner,43,0,1,1,3,7,5.375,0.004132628543969246,6,2.0,6,532.5,0.0,1,Digital Mid-Value,"App Notifications, Email",Cross-sell & Product Bundles,Bi-weekly
Graduation,Married,61314.0,0,1,1,378,0,189,97,172,172,2,5,5,12,3,0,0,0,0,0,0,58,4634,3,Partner,1008,0,1,1,3,24,40.32,0.0164396966484547,8,2.0,5,185.36,0.0,2,Premium High-Value,"Personalized Email, Premium Catalog",Exclusive Products & Loyalty Rewards,Monthly (premium)
PhD,Single,84865.0,0,0,1,1248,16,349,43,16,16,1,2,4,9,4,0,1,1,1,1,1,65,4620,5,Single,1688,5,0,0,1,16,99.29411764705883,0.019890179812881485,6,3.0,6,271.7647058823529,0.8333333333333334,0,Budget-Conscious Educated,"Email, Newsletter",Discount & Value Bundles,Monthly
Graduation,Married,42387.0,1,0,42,235,0,235,19,4,191,5,8,1,7,8,0,0,0,0,0,0,37,4812,3,Partner,684,0,1,1,3,21,31.09090909090909,0.016136642445975277,16,0.7777777777777778,5,218.72727272727272,0.0,2,Premium High-Value,"Personalized Email, Premium Catalog",Exclusive Products & Loyalty Rewards,Monthly (premium)
2n Cycle,Together,67309.0,1,1,76,515,47,181,149,95,95,15,9,6,9,7,0,0,0,0,0,0,59,4726,2,Partner,1082,0,2,1,4,39,27.05,0.016074877432773735,16,0.9,6,118.15,0.0,2,Premium High-Value,"Personalized Email, Premium Catalog",Exclusive Products & Loyalty Rewards,Monthly (premium)
Graduation,Married,75236.0,0,1,27,438,66,400,12,38,114,1,8,3,13,4,0,0,0,0,0,0,62,4420,3,Partner,1068,0,1,1,3,25,41.07692307692308,0.014195143347023407,12,1.4444444444444444,6,170.0,0.0,2,Premium High-Value,"Personalized Email, Premium Catalog",Exclusive Products & Loyalty Rewards,Monthly (premium)
Graduation,Single,30015.0,1,0,28,25,0,22,2,3,5,2,1,0,4,5,0,0,0,0,0,0,56,4351,3,Single,57,0,1,0,2,7,7.125,0.0018989872068230277,6,2.0,5,543.875,0.0,1,Digital Mid-Value,"App Notifications, Email",Cross-sell & Product Bundles,Bi-weekly
Master,Together,50943.0,0,1,49,31,0,7,2,0,6,1,1,0,3,5,0,0,0,0,0,0,70,4577,4,Partner,46,0,1,1,3,5,7.666666666666667,0.0009029522613065327,6,1.5,4,762.8333333333334,0.0,3,Traditional Price-Sensitive,"SMS, In-store Signage",Clear Price Discounts,Event-based (seasonal)
Graduation,Divorced,67272.0,0,1,12,357,35,271,28,28,14,3,6,2,12,5,0,0,0,0,0,0,60,4394,3,Single,733,0,1,0,2,23,30.541666666666668,0.01089590177337119,11,1.7142857142857142,6,183.08333333333334,0.0,2,Premium High-Value,"Personalized Email, Premium Catalog",Exclusive Products & Loyalty Rewards,Monthly (premium)
Master,Widow,51529.0,0,1,14,400,4,35,6,0,22,2,9,1,5,8,0,0,0,0,0,0,77,4499,4,Single,467,0,1,0,2,17,25.944444444444443,0.009062681932854647,17,0.5,5,249.94444444444446,0.0,2,Premium High-Value,"Personalized Email, Premium Catalog",Exclusive Products & Loyalty Rewards,Monthly (premium)
PhD,Married,32011.0,1,0,89,99,0,15,2,1,5,3,2,1,4,7,0,0,0,0,0,0,55,4515,5,Partner,122,0,1,1,3,10,11.090909090909092,0.003811070848431838,9,1.3333333333333333,5,410.45454545454544,0.0,1,Digital Mid-Value,"App Notifications, Email",Cross-sell & Product Bundles,Bi-weekly
2n Cycle,Married,7500.0,1,0,96,1,11,5,4,6,9,2,2,0,3,8,0,0,0,0,0,0,40,4711,2,Partner,36,0,1,1,3,7,4.5,0.004799360085321957,10,1.0,6,588.875,0.0,1,Digital Mid-Value,"App Notifications, Email",Cross-sell & Product Bundles,Bi-weekly
Graduation,Married,28691.0,1,0,56,5,4,13,8,0,4,1,1,0,3,8,0,0,0,0,0,0,37,4564,3,Partner,34,0,1,1,3,5,5.666666666666667,0.0011849993029415865,9,1.5,5,760.6666666666666,0.0,1,Digital Mid-Value,"App Notifications, Email",Cross-sell & Product Bundles,Bi-weekly
PhD,Married,56223.0,0,1,72,77,28,31,16,0,4,2,2,1,5,4,0,0,0,0,0,0,78,4395,5,Partner,156,0,1,1,3,10,14.181818181818182,0.0027746158224245874,6,1.6666666666666667,5,399.54545454545456,0.0,3,Traditional Price-Sensitive,"SMS, In-store Signage",Clear Price Discounts,Event-based (seasonal)
Graduation,Married,18100.0,0,0,14,3,1,2,4,3,1,1,0,0,3,5,0,0,0,0,0,0,80,4531,3,Partner,14,0,0,1,2,4,2.8,0.0007734379316059886,5,3.0,6,906.2,0.0,1,Digital Mid-Value,"App Notifications, Email",Cross-sell & Product Bundles,Bi-weekly
Graduation,Single,30279.0,1,0,13,10,4,14,4,4,1,1,1,0,3,8,0,0,0,0,0,0,37,4750,3,Single,37,0,1,0,2,5,6.166666666666667,0.0012219286657859975,9,1.5,6,791.6666666666666,0.0,1,Digital Mid-Value,"App Notifications, Email",Cross-sell & Product Bundles,Bi-weekly
2n Cycle,Married,20130.0,0,0,99,0,6,3,7,6,12,1,1,0,3,8,0,0,0,0,0,0,52,4308,2,Partner,34,0,0,1,2,5,5.666666666666667,0.0016889374596393621,9,1.5,5,718.0,0.0,1,Digital Mid-Value,"App Notifications, Email",Cross-sell & Product Bundles,Bi-weekly
Graduation,Divorced,23295.0,0,0,72,0,0,1,2,12,5,1,1,0,2,8,0,0,0,0,0,0,67,4555,3,Single,20,0,0,0,1,4,4.0,0.0008585164835164835,9,1.0,4,911.0,0.0,1,Digital Mid-Value,"App Notifications, Email",Cross-sell & Product Bundles,Bi-weekly
Master,Divorced,42618.0,1,0,92,76,14,74,13,5,10,2,5,0,4,8,0,0,0,0,0,0,54,4467,4,Single,192,0,1,0,2,11,16.0,0.004505032966517281,13,0.6666666666666666,6,372.25,0.0,1,Digital Mid-Value,"App Notifications, Email",Cross-sell & Product Bundles,Bi-weekly
Graduation,Single,81246.0,0,0,87,398,190,537,61,156,37,1,4,5,7,1,1,0,0,1,0,0,62,4386,3,Single,1379,2,0,0,1,17,76.61111111111111,0.01697293438526961,5,1.4,6,243.66666666666666,0.3333333333333333,0,Budget-Conscious Educated,"Email, Newsletter",Discount & Value Bundles,Monthly
Graduation,Married,24027.0,1,0,7,14,7,11,11,0,5,2,2,0,3,8,0,0,0,0,0,0,50,4589,3,Partner,48,0,1,1,3,7,6.0,0.001997669385716664,10,1.0,5,573.625,0.0,1,Digital Mid-Value,"App Notifications, Email",Cross-sell & Product Bundles,Bi-weekly
PhD,Married,55707.0,0,1,91,208,7,82,30,66,35,2,3,2,9,3,0,0,0,0,0,0,73,4393,5,Partner,428,0,1,1,3,16,25.176470588235293,0.007682918072808214,6,2.25,6,258.4117647058824,0.0,3,Traditional Price-Sensitive,"SMS, In-store Signage",Clear Price Discounts,Event-based (seasonal)
Graduation,Single,57959.0,0,1,71,430,16,322,43,24,33,5,4,7,11,3,0,0,0,0,0,0,71,4627,3,Single,868,0,1,0,2,27,31.0,0.01497584541062802,7,2.2,6,165.25,0.0,2,Premium High-Value,"Personalized Email, Premium Catalog",Exclusive Products & Loyalty Rewards,Monthly (premium)
Graduation,Married,56796.0,0,1,24,656,38,161,62,47,37,3,8,9,7,7,0,0,0,0,0,0,57,4702,3,Partner,1001,0,1,1,3,27,35.75,0.017624170290684367,15,0.7777777777777778,6,167.92857142857142,0.0,2,Premium High-Value,"Personalized Email, Premium Catalog",Exclusive Products & Loyalty Rewards,Monthly (premium)
Master,Single,36230.0,1,0,17,14,2,30,8,2,3,1,2,0,4,5,0,0,0,0,0,0,55,4459,4,Single,59,0,1,0,2,7,7.375,0.0016284397339295079,7,1.3333333333333333,6,557.375,0.0,1,Digital Mid-Value,"App Notifications, Email",Cross-sell & Product Bundles,Bi-weekly
2n Cycle,Married,70829.0,1,1,87,141,70,106,72,19,23,2,4,2,8,3,0,0,0,0,0,0,46,4414,2,Partner,431,0,2,1,4,16,25.352941176470587,0.006084992234928702,7,1.6,6,259.6470588235294,0.0,3,Traditional Price-Sensitive,"SMS, In-store Signage",Clear Price Discounts,Event-based (seasonal)
Graduation,Married,65991.0,0,1,21,507,19,364,25,47,9,3,9,5,10,7,0,0,0,0,0,0,50,4864,3,Partner,971,0,1,1,3,27,34.67857142857143,0.014713904715723118,16,1.0,6,173.71428571428572,0.0,2,Premium High-Value,"Personalized Email, Premium Catalog",Exclusive Products & Loyalty Rewards,Monthly (premium)
Graduation,Married,38988.0,1,2,90,164,24,103,12,3,42,7,5,1,6,8,0,0,0,0,0,0,54,4882,3,Partner,348,0,3,1,5,19,17.4,0.008925594398420068,13,1.0,6,244.1,0.0,2,Premium High-Value,"Personalized Email, Premium Catalog",Exclusive Products & Loyalty Rewards,Monthly (premium)
2n Cycle,Single,89572.0,0,0,44,606,24,974,197,194,64,1,7,7,9,4,0,1,0,1,0,1,60,4856,2,Single,2059,3,0,0,1,24,82.36,0.02298683755149431,11,1.125,6,194.24,0.5,0,Budget-Conscious Educated,"Email, Newsletter",Discount & Value Bundles,Monthly
Master,Married,42207.0,1,0,71,116,11,72,3,17,46,4,4,1,5,6,1,0,0,0,0,1,42,4658,4,Partner,265,2,1,1,3,14,17.666666666666668,0.006278430629264594,10,1.0,6,310.53333333333336,0.3333333333333333,1,Digital Mid-Value,"App Notifications, Email",Cross-sell & Product Bundles,Bi-weekly
Graduation,Married,50300.0,0,1,52,143,15,60,24,23,5,2,2,1,8,2,0,0,0,0,0,0,74,4239,3,Partner,270,0,1,1,3,13,19.285714285714285,0.005367686527106817,4,2.6666666666666665,6,302.7857142857143,0.0,3,Traditional Price-Sensitive,"SMS, In-store Signage",Clear Price Discounts,Event-based (seasonal)
2n Cycle,Together,66664.0,0,0,78,398,96,447,220,96,32,1,5,7,6,3,0,0,0,0,0,0,44,4846,2,Partner,1289,0,0,1,2,19,64.45,0.019335483387084677,8,1.0,6,242.3,0.0,0,Budget-Conscious Educated,"Email, Newsletter",Discount & Value Bundles,Monthly
Graduation,Married,60597.0,0,1,2,522,0,257,32,16,66,4,2,2,8,7,0,0,0,1,0,1,62,4383,3,Partner,893,2,1,1,3,16,52.529411764705884,0.01473645994917324,9,2.6666666666666665,5,257.8235294117647,0.3333333333333333,2,Premium High-Value,"Personalized Email, Premium Catalog",Exclusive Products & Loyalty Rewards,Monthly (premium)
Graduation,Widow,70165.0,0,0,60,161,0,253,199,191,122,1,3,7,11,1,0,0,0,0,0,0,77,4484,3,Single,926,0,0,0,1,22,40.26086956521739,0.013197275033492004,4,2.75,5,194.95652173913044,0.0,0,Budget-Conscious Educated,"Email, Newsletter",Discount & Value Bundles,Monthly
PhD,Widow,50520.0,0,1,25,112,0,6,2,1,14,2,3,1,3,6,0,0,0,0,0,0,68,4356,5,Single,135,0,1,0,2,9,13.5,0.002672156133093169,9,0.75,5,435.6,0.0,3,Traditional Price-Sensitive,"SMS, In-store Signage",Clear Price Discounts,Event-based (seasonal)
Graduation,Married,80124.0,0,0,47,483,84,398,205,84,241,1,3,7,8,1,1,0,0,0,0,0,63,4207,3,Partner,1495,1,0,1,2,19,74.75,0.018658346333853354,4,2.0,6,210.35,0.16666666666666666,0,Budget-Conscious Educated,"Email, Newsletter",Discount & Value Bundles,Monthly
Graduation,Married,33183.0,1,0,46,7,5,39,17,15,37,2,4,0,3,7,0,0,0,0,0,0,51,4329,3,Partner,120,0,1,1,3,9,12.0,0.0036162005785920926,11,0.6,6,432.9,0.0,1,Digital Mid-Value,"App Notifications, Email",Cross-sell & Product Bundles,Bi-weekly
PhD,Single,66582.0,0,0,83,789,25,420,16,38,0,1,2,8,9,1,0,0,0,0,0,0,57,4322,5,Single,1288,0,0,0,1,20,61.333333333333336,0.01934427706771999,3,3.0,5,205.8095238095238,0.0,0,Budget-Conscious Educated,"Email, Newsletter",Discount & Value Bundles,Monthly
